step,phase,action,vehicle_queue,ped_queue,vehicle_wait,ped_wait,veh_thru_step,ped_thru_step,reward
334,2,0,42,5,1342.5,83.0,0,0,-0.495
335,2,0,42,5,1357.5,85.5,0,0,-0.495
336,2,0,43,5,1380.0,88.0,0,0,-0.505
337,3,0,44,5,1235.0,90.5,0,0,-0.515
338,3,0,44,5,1115.0,93.0,0,0,-0.515
339,3,0,43,5,1050.5,95.5,0,0,-0.505
340,3,0,45,5,1075.0,98.0,0,0,-0.525
341,3,0,45,5,1075.5,100.5,0,0,-0.525
342,3,0,47,5,1101.0,103.0,0,0,-0.5449999999999999
343,3,0,49,5,1127.5,105.5,0,0,-0.565
344,3,0,50,5,1153.5,108.0,0,0,-0.575
345,3,0,50,5,1178.5,110.5,0,0,-0.575
346,3,0,52,5,1206.5,113.0,0,0,-0.595
347,3,0,54,5,1235.5,115.5,0,0,-0.615
348,4,1,55,5,1264.0,118.0,0,0,-0.625
349,4,0,57,5,1294.5,120.5,0,0,-0.6449999999999999
350,4,0,57,5,1323.0,123.0,0,0,-0.6449999999999999
351,4,0,59,5,1354.5,125.5,2,0,-0.6649999999999999
352,4,0,60,5,1385.5,128.0,0,0,-0.6749999999999999
353,4,0,61,5,1417.0,130.5,0,0,-0.6849999999999999
354,4,0,62,6,1449.0,134.5,0,1,-0.71
355,4,0,64,6,1483.0,137.5,0,0,-0.73
356,4,0,65,6,1516.5,140.5,0,0,-0.74
357,4,0,66,6,1550.5,143.5,0,0,-0.75
358,4,0,69,6,1588.0,146.5,0,0,-0.7799999999999999
359,4,0,70,6,1624.0,149.5,0,0,-0.7899999999999999
360,5,0,68,4,1404.5,129.0,0,0,-0.74
361,5,0,64,4,1222.0,131.0,0,0,-0.7
362,5,0,60,4,1083.5,133.0,0,0,-0.6599999999999999
363,5,0,56,4,972.0,135.0,0,0,-0.6200000000000001
364,5,0,56,4,977.5,137.0,0,0,-0.6200000000000001
365,5,0,54,4,920.5,139.0,0,0,-0.6000000000000001
366,5,0,50,3,885.0,109.5,0,0,-0.545
367,5,0,49,3,887.5,111.0,0,0,-0.535
368,5,0,48,3,905.0,112.5,1,0,-0.525
369,5,0,47,3,916.5,114.0,0,0,-0.515
370,5,0,46,1,937.0,37.5,0,0,-0.47500000000000003
371,6,1,44,1,873.0,38.0,1,0,-0.455
372,6,0,44,1,895.0,38.5,0,0,-0.455
373,6,0,44,1,917.0,39.0,0,0,-0.455
374,6,0,45,1,940.5,39.5,0,0,-0.465
375,6,0,45,1,963.0,40.0,0,0,-0.465
376,6,0,45,1,985.5,40.5,0,0,-0.465
377,6,0,46,1,1009.5,41.0,0,0,-0.47500000000000003
378,6,0,46,1,1032.5,41.5,0,0,-0.47500000000000003
379,6,0,47,1,1057.0,42.0,0,0,-0.485
380,6,0,47,1,1080.5,42.5,1,0,-0.485
381,6,0,47,1,1104.0,43.0,0,0,-0.485
382,7,1,47,1,1127.5,43.5,0,0,-0.485
383,7,0,47,1,1151.0,44.0,2,0,-0.485
384,7,0,48,1,1176.0,44.5,0,0,-0.495
385,7,0,48,1,1200.0,45.0,0,0,-0.495
386,7,0,49,1,1225.5,45.5,1,0,-0.505
387,7,0,49,1,1250.0,46.0,0,0,-0.505
388,7,0,51,1,1277.5,46.5,0,0,-0.525
389,7,0,52,1,1304.5,47.0,2,0,-0.535
390,7,0,54,1,1333.5,47.5,0,0,-0.555
391,7,0,54,1,1360.5,48.0,0,0,-0.555
392,7,0,54,1,1387.5,48.5,1,0,-0.555
393,7,0,54,1,1414.5,49.0,1,0,-0.555
394,8,0,53,1,1293.5,49.5,1,0,-0.545
395,8,0,51,1,1212.0,50.0,2,0,-0.525
396,8,0,50,1,1207.5,50.5,0,0,-0.515
397,8,0,51,1,1234.0,51.0,0,0,-0.525
398,8,0,51,1,1259.5,51.5,0,0,-0.525
399,8,0,53,1,1288.0,52.0,1,0,-0.545
400,8,0,51,1,1152.5,52.5,0,0,-0.525
401,8,0,50,1,1142.5,53.0,1,0,-0.515
402,8,0,51,1,1136.5,53.5,0,0,-0.525
403,8,0,50,1,1129.0,54.0,0,0,-0.515
404,8,0,50,1,1154.0,54.5,0,0,-0.515
405,9,1,50,1,1147.5,55.0,0,0,-0.515
406,9,0,49,1,1147.5,55.5,0,0,-0.505
407,9,0,48,1,1156.5,56.0,0,0,-0.495
408,9,0,50,1,1183.5,56.5,0,0,-0.515
409,9,0,51,1,1199.5,57.0,0,0,-0.525
410,9,0,50,1,1223.0,57.5,0,0,-0.515
411,0,0,47,1,1120.0,58.0,1,0,-0.485
412,0,0,46,1,1026.5,58.5,0,0,-0.47500000000000003
413,0,0,42,1,932.0,59.0,1,0,-0.435
414,0,0,39,1,840.5,59.5,0,0,-0.405
415,0,0,42,1,864.5,60.0,1,0,-0.435
416,0,0,39,1,773.5,60.5,0,0,-0.405
417,0,0,37,1,685.5,61.0,0,0,-0.385
418,0,0,39,1,707.0,61.5,0,0,-0.405
419,0,0,36,0,635.0,0.0,0,0,-0.36
420,0,0,36,0,653.0,0.0,0,0,-0.36
421,0,0,36,0,589.5,0.0,0,0,-0.36
422,0,0,36,0,607.5,0.0,0,0,-0.36
423,0,0,35,0,552.0,0.0,0,0,-0.35
424,0,0,34,0,508.5,0.0,0,0,-0.34
425,0,0,36,0,528.5,0.0,1,0,-0.36
426,0,0,35,0,502.0,0.0,0,0,-0.35
427,0,0,38,0,524.0,0.0,0,0,-0.38
428,0,0,36,0,495.0,0.0,0,0,-0.36
429,0,0,35,0,478.0,0.0,0,0,-0.35
430,0,0,33,0,483.5,0.0,1,0,-0.33
431,0,0,33,0,482.0,0.0,0,0,-0.33
432,0,0,34,0,500.0,0.0,0,0,-0.34
433,0,0,32,0,497.0,0.0,0,0,-0.32
434,0,0,32,0,504.5,0.0,0,0,-0.32
435,0,0,30,0,511.5,0.0,0,0,-0.3
436,0,0,31,0,528.0,0.0,0,0,-0.31
437,0,0,30,0,536.0,0.0,1,0,-0.3
438,0,0,29,0,545.0,0.0,0,0,-0.29
439,0,0,30,0,561.0,0.0,1,0,-0.3
440,0,0,29,0,572.5,0.0,3,1,-0.29
441,0,0,28,0,584.5,0.0,0,0,-0.28
442,0,0,28,0,598.5,0.0,0,0,-0.28
443,0,0,29,0,614.0,0.0,2,1,-0.29
444,0,0,29,0,628.5,0.0,1,0,-0.29
445,0,0,30,0,644.5,0.0,0,0,-0.3
446,0,0,30,0,659.5,0.0,1,0,-0.3
447,0,0,30,0,674.5,0.0,0,0,-0.3
448,0,0,30,0,689.5,0.0,0,0,-0.3
449,0,0,30,0,704.5,0.0,1,0,-0.3
450,0,0,30,0,719.5,0.0,0,0,-0.3
451,0,0,30,0,734.5,0.0,0,0,-0.3
452,0,0,30,0,749.5,0.0,2,0,-0.3
453,0,0,30,0,764.5,0.0,0,0,-0.3
454,0,0,30,0,779.5,0.0,1,0,-0.3
455,0,0,30,0,794.5,0.0,2,0,-0.3
456,0,0,30,0,809.5,0.0,0,0,-0.3
457,0,0,30,0,824.5,0.0,1,0,-0.3
458,0,0,30,0,839.5,0.0,2,0,-0.3
459,0,0,30,0,854.5,0.0,0,0,-0.3
460,0,0,31,0,871.0,0.0,1,0,-0.31
461,1,0,30,0,818.0,0.0,2,0,-0.3
462,1,0,30,0,833.0,0.0,0,0,-0.3
463,1,0,30,0,848.0,0.0,1,0,-0.3
464,1,0,32,0,866.0,0.0,2,0,-0.32
465,1,0,32,0,882.0,0.0,0,0,-0.32
466,1,0,32,1,898.0,1.5,1,0,-0.335
467,1,0,32,1,914.0,2.0,0,0,-0.335
468,1,0,32,1,930.0,2.5,2,0,-0.335
469,1,0,32,1,946.0,3.0,1,0,-0.335
470,1,0,32,1,962.0,3.5,0,0,-0.335
471,1,0,32,1,978.0,4.0,2,0,-0.335
472,2,1,32,1,994.0,4.5,0,0,-0.335
473,2,0,33,1,1011.5,5.0,0,0,-0.34500000000000003
474,2,0,34,1,1029.5,5.5,0,0,-0.35500000000000004
475,2,0,34,1,1046.5,6.0,0,0,-0.35500000000000004
476,2,0,34,1,1063.5,6.5,0,0,-0.35500000000000004
477,2,0,34,1,1080.5,7.0,1,1,-0.35500000000000004
478,2,0,34,1,1097.5,7.5,1,0,-0.35500000000000004
479,2,0,34,1,1114.5,8.0,1,0,-0.35500000000000004
480,2,0,34,1,1131.5,8.5,1,0,-0.35500000000000004
481,2,0,34,1,1148.5,9.0,0,0,-0.35500000000000004
482,2,0,35,1,1167.0,9.5,2,0,-0.365
483,2,0,37,1,1187.5,10.0,1,0,-0.385
484,3,0,35,2,1071.5,12.0,0,0,-0.38
485,3,0,34,2,960.5,13.0,0,0,-0.37
486,3,0,32,5,887.0,18.5,0,0,-0.395
